date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-07-29 08:04:26,ANI,,22,476,3978,"Soon after taking off from the UAE, Indian #Rafale contingent established contact with Indian Navy warship INS Kolkata, deployed in the Western Arabian Sea.pic.twitter.com/I5hePYGbpp",,,#Rafale,1288384878380113922,https://twitter.com/ANI/status/1288384878380113922
2020-07-29 04:53:57,ANI,,55,701,3348,"FIR registered now as family was in shock & Mumbai Police wasn't registering FIR, but forcing them to give names of big production houses & get them involved. It was heading in a different direction: Vikas Singh, Ex-Addl Solicitor General & lawyer of #SushantSinghRajput's fatherpic.twitter.com/7x9fWStH2i",,,#SushantSinghRajput,1288336942501789696,https://twitter.com/ANI/status/1288336942501789696
2020-07-28 11:03:38,ANI,,398,230,1096,"No lockdown in the state on August 1st on the occasion of Bakr Eid: West Bengal CM Mamata Banerjeepic.twitter.com/TqS8N9AFVl",,,,1288067585578164224,https://twitter.com/ANI/status/1288067585578164224
2020-07-28 10:18:31,ANI,,161,2702,20573,"Rafale fighter jets being refuelled mid-air on their way to Ambala from France. Appreciate the support provided by French Air Force for our Rafale journey back home, says Indian Air Forcepic.twitter.com/CrqXPdgJwP",,,,1288056234562580480,https://twitter.com/ANI/status/1288056234562580480
2020-07-27 09:11:12,ANI,,190,2679,15615,"The first 5 IAF Rafales have taken off from Dassault Aviation Facility, Merignac, France today morning. These 5 include 3 single-seater and 2 twin-seater aircraft. The ferry is planned in two stages & is being undertaken by IAF pilots: Indian Air Forcepic.twitter.com/OVDfMtF9xc",,,,1287676903822733312,https://twitter.com/ANI/status/1287676903822733312
2020-08-01 02:03:12,ANI,,1263,698,4797,"Delhi: Devotees offer prayers at Fatehpuri mosque on the occasion of #EidAlAdhapic.twitter.com/NOURW8Mv3e",,,#EidAlAdhapic,1289381134745231360,https://twitter.com/ANI/status/1289381134745231360
2020-07-31 10:44:21,ANI,,38,505,2904,"Enforcement Directorate registers an Enforcement Case Information Report (ECIR) in Sushant Singh Rajput death case.pic.twitter.com/tPJTJwZOiv",,,,1289149895861911554,https://twitter.com/ANI/status/1289149895861911554
2020-07-31 09:43:39,ANI,,66,1029,8235,"#SushantSinghRajput death case: High-level meeting underway at Bihar DGP's office in Patna over the investigation being conducted by Bihar Police team in Mumbai.",,,#SushantSinghRajput,1289134620819116032,https://twitter.com/ANI/status/1289134620819116032
2020-07-31 03:10:00,ANI,,53,696,4691,"Gujarat: Kader Shaikh, a businessman from Surat, after recovering from Coronavirus, has turned his office space at Shreyam Complex into a #COVID19 facility with 85 beds, to provide free treatment to poor.pic.twitter.com/kVcLotzUfT",,,#COVID19,1289035558644117504,https://twitter.com/ANI/status/1289035558644117504
2020-07-30 23:29:55,ANI,,457,1511,17226,"Wrestler Babita Phogat was yesterday appointed as Deputy Director of Sports and Youth Affairs Department, Haryana. (File pic)pic.twitter.com/qMkbSRmBhX",,,,1288980171911909376,https://twitter.com/ANI/status/1288980171911909376
2020-07-29 08:18:37,ANI,ANI,88,1671,8436,"INS Kolkata Delta63: Arrow leader (flying #Rafale),welcome to Indian Ocean Rafale leader: Many thanks. Most reassuring to have an Indian warship guarding seas INS Kolkata: May you touch the sky with glory. Happy landings Rafale leader: Wish you fair winds. Happy hunting. Over&outhttps://twitter.com/ANI/status/1288384263901966336 …",,,#Rafale,1288388446201888768,https://twitter.com/ANI/status/1288388446201888768
2020-07-29 07:28:16,ANI,,294,1442,8823,"Ministry of Human Resource and Development (MHRD) renamed as Ministry of Education. The announcement to be made later today.pic.twitter.com/shM4QrDg6m",,,,1288375776845299712,https://twitter.com/ANI/status/1288375776845299712
2020-07-28 11:42:40,ANI,ANI,596,297,1519,"Complete lockdown will be observed in the state on 2nd, 5th, 8th, 9th, 16th, 17th, 23rd, 24th and 31st August: West Bengal CM Mamata Banerjeehttps://twitter.com/ANI/status/1288067352228069378 …",,,,1288077411221815297,https://twitter.com/ANI/status/1288077411221815297
2020-07-27 12:49:56,ANI,,138,262,3013,"Filmmaker Karan Johar's (in file photo) statement will be recorded this week in the Sushant Singh Rajput case: Mumbai Policepic.twitter.com/YvhIRlF9Hm",,,,1287731950338203649,https://twitter.com/ANI/status/1287731950338203649
2020-07-27 08:52:11,ANI,,230,2029,9229,"Ministry of Electronics and Information Technology bans 47 apps which were variants and cloned copies of the 59 Chinese apps that were banned in June. These banned clones include Tiktok Lite, Helo Lite, SHAREit Lite, BIGO LIVE Lite and VFY Lite.pic.twitter.com/oWHmAmoWlr",,,,1287672119074013190,https://twitter.com/ANI/status/1287672119074013190
2020-07-27 06:49:11,ANI,,201,2646,14251,"#WATCH Rafale jets taking off from France to join the Indian Air Force fleet in Ambala in Haryana on July 29th.pic.twitter.com/6iMJQbNT9b",,,#WATCH,1287641165462818816,https://twitter.com/ANI/status/1287641165462818816
2020-07-27 06:34:44,ANI,,377,101,869,"There's improvement in COVID situation in Delhi. The Delhi model is being discussed in India & abroad. Today the recovery rate in Delhi is 88%, only 9% of the people are ill now and 2-3% of the people have died. There is a decline in the number of deaths: Delhi CM Arvind Kejriwalpic.twitter.com/xt5vP5c3cD",,,,1287637527965233153,https://twitter.com/ANI/status/1287637527965233153
2020-07-27 00:19:57,ANI,,228,2603,19946,"#WATCH 'Bhasma aarti' performed in the early morning hours at Ujjain's Mahakaleshwar temple on the fourth Monday of 'sawan' month, today. #MadhyaPradeshpic.twitter.com/xbTOQPI2hG",,,#WATCH #MadhyaPradeshpic,1287543210378633216,https://twitter.com/ANI/status/1287543210378633216
